[2017-08-14 13:55:53] Initial creationg of this log file.
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:01:56] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000042/phs000042.v1/phs000042.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:01:57] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000042/phs000042.v1/phs000042.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:01:58] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000042/phs000042.v1/phs000042.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:03] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000042/phs000042.v1/phs000042.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:06] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000042/phs000042.v1/phs000042.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000043/phs000043.v1/phs000043.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:11] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000043/phs000043.v1/phs000043.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:11] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000043/phs000043.v1/phs000043.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:12] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000043/phs000043.v1/phs000043.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:12] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000043/phs000043.v1/phs000043.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:13] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000044/phs000044.v1/phs000044.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:14] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000044/phs000044.v1/phs000044.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:15] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000044/phs000044.v1/phs000044.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:17] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000044/phs000044.v1/phs000044.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000044/phs000044.v1/phs000044.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:19] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000045/phs000045.v1/phs000045.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:20] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000045/phs000045.v1/phs000045.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:21] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000045/phs000045.v1/phs000045.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:21] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000045/phs000045.v1/phs000045.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:22] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000045/phs000045.v1/phs000045.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:22] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000046/phs000046.v1/phs000046.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:23] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000046/phs000046.v1/phs000046.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:24] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000046/phs000046.v1/phs000046.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:26] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000046/phs000046.v1/phs000046.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:27] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000046/phs000046.v1/phs000046.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:27] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000047/phs000047.v1/phs000047.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:28] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000047/phs000047.v1/phs000047.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:29] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000047/phs000047.v1/phs000047.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:30] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000047/phs000047.v1/phs000047.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:31] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000047/phs000047.v1/phs000047.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:32] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000053/phs000053.v1/phs000053.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:33] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000053/phs000053.v1/phs000053.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:35] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000053/phs000053.v1/phs000053.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:37] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000053/phs000053.v1/phs000053.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:37] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000053/phs000053.v1/phs000053.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:39] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000054/phs000054.v1/phs000054.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:39] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000054/phs000054.v1/phs000054.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:40] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000054/phs000054.v1/phs000054.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:41] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000054/phs000054.v1/phs000054.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:43] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000054/phs000054.v1/phs000054.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:46] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000055/phs000055.v1/phs000055.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:48] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000055/phs000055.v1/phs000055.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:48] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000055/phs000055.v1/phs000055.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:49] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000055/phs000055.v1/phs000055.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:49] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000055/phs000055.v1/phs000055.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:50] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000056/phs000056.v1/phs000056.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:51] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000056/phs000056.v1/phs000056.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:52] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000056/phs000056.v1/phs000056.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:53] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000056/phs000056.v1/phs000056.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:56] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000056/phs000056.v1/phs000056.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:57] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000057/phs000057.v1/phs000057.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:58] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000057/phs000057.v1/phs000057.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:02:59] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000057/phs000057.v1/phs000057.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:00] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000057/phs000057.v1/phs000057.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:01] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000057/phs000057.v1/phs000057.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:02] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000058/phs000058.v1/phs000058.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:04] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000058/phs000058.v1/phs000058.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:06] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000058/phs000058.v1/phs000058.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:06] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000058/phs000058.v1/phs000058.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:07] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000058/phs000058.v1/phs000058.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000059/phs000059.v1/phs000059.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:08] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000059/phs000059.v1/phs000059.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:09] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000059/phs000059.v1/phs000059.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:10] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000059/phs000059.v1/phs000059.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:10] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000059/phs000059.v1/phs000059.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:12] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000060/phs000060.v1/phs000060.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:14] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000060/phs000060.v1/phs000060.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:15] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000060/phs000060.v1/phs000060.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:16] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000060/phs000060.v1/phs000060.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:16] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000060/phs000060.v1/phs000060.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:17] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000061/phs000061.v1/phs000061.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:17] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000061/phs000061.v1/phs000061.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000061/phs000061.v1/phs000061.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:18] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000061/phs000061.v1/phs000061.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:20] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000061/phs000061.v1/phs000061.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:20] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000062/phs000062.v1/phs000062.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:22] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000062/phs000062.v1/phs000062.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:24] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000062/phs000062.v1/phs000062.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:25] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000062/phs000062.v1/phs000062.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:27] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000062/phs000062.v1/phs000062.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:27] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000063/phs000063.v1/phs000063.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:28] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000063/phs000063.v1/phs000063.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:29] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000063/phs000063.v1/phs000063.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:31] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000063/phs000063.v1/phs000063.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:34] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000063/phs000063.v1/phs000063.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:34] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000064/phs000064.v1/phs000064.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:35] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000064/phs000064.v1/phs000064.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:36] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000064/phs000064.v1/phs000064.v1_study_variable_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:37] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000064/phs000064.v1/phs000064.v1_study_variable_code_value.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:37] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000064/phs000064.v1/phs000064.v1_study_id_variable_name.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:38] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000065/phs000065.v1/phs000065.v1_study_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:38] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000065/phs000065.v1/phs000065.v1_study_dataset_info.txt.gz  
[INFO] [Commons::ftpDownload->.local->lapply->FUN->handleMetaFiles->downloadByStudy->downloadFile->tryCatch] [2017-08-14 14:03:39] Processed URL --- ftp://ftp.ncbi.nlm.nih.gov/dbgap/r-tool/studies/phs000065/phs000065.v1/phs000065.v1_study_variable_info.txt.gz  
